Age,Pace,Shooting,Passing,Dribbling,Defending,Physical,Ability,Potential
20,61,60,68,67,52,81,2.9,2.9
36,85,88,62,74,59,84,2.5,4.1
29,85,71,78,90,57,75,2.8,2.3
19,83,71,79,73,52,85,4.1,4.8
36,66,88,74,86,47,80,3.7,4.1
35,77,75,62,67,66,89,3.3,2.6
33,66,67,78,89,71,75,2.9,3.8
32,77,75,67,67,60,88,2.6,2.4
33,83,62,66,71,79,75,3.2,4.4
22,63,81,69,80,55,77,4.1,4.6
22,75,83,80,89,63,85,3.4,4.0
32,61,75,65,80,78,81,2.6,2.7
18,69,86,64,87,75,82,4.0,2.5
30,87,85,70,68,77,77,2.5,3.5
25,76,84,75,87,46,89,3.5,2.9
28,61,76,61,67,61,86,3.4,3.0
24,76,86,77,86,68,74,3.3,3.4
27,92,70,65,67,45,76,4.3,2.8
22,79,65,72,88,77,83,3.5,4.1
21,69,67,69,73,54,81,3.8,2.5
23,83,60,70,77,60,76,3.9,4.0
19,77,82,72,83,58,78,3.0,3.6
29,79,62,71,79,63,76,3.1,4.8
23,90,81,72,77,77,75,3.2,4.5
21,71,68,81,71,47,77,3.1,2.0
19,90,69,73,69,71,78,3.8,4.3
27,88,84,67,68,49,75,2.7,3.7
24,74,59,84,69,65,88,2.6,4.9
22,90,58,63,91,69,88,3.4,4.0
32,76,76,60,82,55,82,4.0,2.7
18,84,73,80,79,76,76,2.9,3.1
28,92,87,63,85,72,82,2.6,4.6
28,65,75,80,81,52,81,3.4,3.2
26,72,60,65,80,54,80,3.9,3.0
30,89,61,70,69,76,89,2.7,4.7
24,69,71,76,68,60,80,3.4,2.6
21,89,82,82,90,46,78,2.7,4.1
26,84,61,65,68,72,88,4.1,3.0
31,74,72,65,75,46,86,3.1,3.6
23,88,79,77,72,73,86,4.2,3.0
31,71,63,81,70,67,74,4.3,3.7
25,85,70,68,90,62,81,2.9,2.3
30,78,83,61,74,80,88,4.2,2.9
34,67,87,77,71,45,87,2.8,3.5
29,66,75,81,68,49,90,3.4,2.3
19,91,63,78,77,48,79,3.2,3.3
30,78,72,76,87,64,89,4.0,3.8
30,66,72,77,74,75,90,3.8,4.7
35,65,80,72,86,68,89,4.5,4.9
22,75,59,75,69,76,90,3.1,4.4
23,86,74,66,86,66,78,2.9,2.1
30,63,72,81,92,57,81,3.8,3.0
18,78,69,80,72,66,83,4.5,3.1
30,86,71,77,89,64,74,2.7,4.4
20,62,71,67,81,69,84,2.6,3.3
27,65,60,72,68,59,89,3.4,3.6
29,91,68,71,68,67,76,4.6,2.1
21,74,75,83,75,72,77,2.9,2.9
27,72,75,76,77,69,78,2.9,2.3
30,84,65,72,68,53,85,3.9,2.5
30,67,86,77,78,58,82,4.5,2.0
18,88,82,77,91,69,81,3.8,3.8
30,66,62,82,92,66,82,2.5,4.9
34,89,84,62,91,79,80,4.5,2.6
32,63,80,80,88,79,80,3.9,4.0
34,64,87,72,75,51,82,3.4,4.6
21,75,83,64,89,47,77,4.6,3.5
34,74,64,63,89,70,85,4.0,4.0
23,80,82,71,75,70,82,3.7,3.2
32,87,69,84,92,49,83,4.5,3.2
25,77,73,61,73,78,75,3.0,2.8
24,66,68,80,82,62,77,3.9,4.6
34,71,58,67,67,46,74,4.0,3.7
25,79,66,81,72,78,86,4.1,4.6
22,73,66,81,87,61,87,3.8,2.4
24,83,73,60,71,71,77,3.2,4.3
32,88,70,82,75,47,80,3.3,2.2
30,81,83,74,77,69,77,2.5,2.5
29,66,69,79,91,60,76,4.3,3.1
18,80,62,77,87,50,88,2.7,4.8
25,75,76,75,83,71,83,2.7,2.4
30,71,86,65,86,46,87,2.7,2.3
28,68,63,66,76,77,78,3.0,4.4
25,68,84,62,71,54,85,3.0,4.3
31,89,86,83,72,70,90,3.1,4.4
22,66,82,65,75,65,85,3.1,3.2
26,63,85,60,70,76,77,2.7,3.5
23,62,72,74,81,47,75,3.8,2.6
21,91,83,82,88,67,90,3.6,4.7
35,70,68,83,92,72,77,4.1,3.5
30,83,69,80,78,75,82,3.4,4.1
34,76,68,61,79,66,79,4.5,2.9
25,91,75,85,92,60,76,2.9,4.5
35,83,84,62,78,46,82,4.4,3.4
35,77,66,76,68,47,77,4.4,4.8
29,84,78,71,70,74,77,2.7,4.6
32,85,64,82,76,52,81,4.5,3.9
33,71,67,85,88,61,83,3.4,4.2
19,84,86,75,81,56,85,3.3,3.7
31,81,81,61,80,63,88,3.7,4.3
18,91,85,79,68,65,76,2.9,3.6
35,84,72,81,70,60,86,2.9,4.3
31,79,77,70,79,50,76,2.8,4.2
31,64,78,62,77,74,75,3.3,3.2
27,91,62,71,75,72,87,4.1,4.5
25,63,66,78,89,78,74,3.2,3.2
29,71,64,69,80,52,86,4.5,3.5
29,90,65,65,88,48,75,2.6,3.4
36,76,81,85,80,69,81,2.6,3.0
18,87,69,76,70,70,90,4.5,4.2
35,84,75,70,90,59,84,3.1,3.3
27,83,74,63,78,62,84,4.2,2.9
20,91,68,71,71,54,88,3.0,4.5
24,68,84,83,71,72,80,4.1,2.2
24,78,76,64,81,53,88,3.8,2.6
32,66,88,76,85,67,83,4.2,3.2
24,64,71,75,70,60,80,2.8,2.7
22,73,81,79,71,50,85,4.5,2.6
21,70,77,81,79,56,88,3.9,4.8
18,69,87,61,75,78,84,2.7,3.4
27,74,61,79,78,66,74,3.7,3.5
36,78,64,68,68,80,79,3.0,4.6
20,84,77,76,83,54,75,3.0,4.6
31,81,74,65,82,71,79,3.9,2.0
18,76,66,72,79,70,81,2.8,4.9
18,71,82,81,69,65,84,3.1,3.2
21,92,61,83,78,57,74,4.6,3.4
20,86,68,82,91,51,76,3.4,4.6
19,81,74,61,74,57,78,4.2,3.1
19,78,81,69,90,49,88,3.3,2.6
20,75,88,63,80,59,79,2.9,2.2
33,70,64,71,80,47,77,3.4,2.1
34,82,67,77,88,62,75,3.9,3.0
36,63,60,61,82,78,81,3.2,2.3
23,81,87,63,92,57,77,2.8,4.2
24,62,67,78,84,72,85,4.4,4.2
29,88,84,60,91,53,76,2.6,3.9
33,78,65,84,81,47,77,2.6,4.8
18,63,83,62,76,79,75,3.0,3.2
19,84,74,81,70,77,85,4.0,4.0
19,87,66,77,87,77,79,2.9,3.1
34,70,59,68,77,51,86,4.2,3.6
32,89,58,85,88,65,75,3.8,2.8
29,77,85,63,88,68,89,3.7,2.2
33,87,67,83,74,80,80,3.5,3.8
25,83,77,85,89,58,75,4.4,4.8
21,76,70,70,84,77,79,4.3,3.1
20,75,63,76,76,74,90,4.3,2.6
19,78,65,82,67,80,85,3.7,4.1
33,85,70,81,80,67,86,3.0,4.5
34,86,72,65,92,67,75,2.8,2.4
30,82,81,78,68,70,89,3.5,2.4
32,63,68,65,79,70,84,4.4,2.3
26,77,78,80,74,52,82,3.2,3.2
28,65,85,84,76,55,86,3.3,3.5
36,62,73,64,84,46,76,3.2,2.9
31,71,74,76,74,58,88,2.7,2.7
36,67,78,73,84,46,80,3.3,4.3
27,88,60,68,80,46,82,2.7,2.1
19,78,87,74,92,64,76,4.4,4.5
22,86,78,76,80,57,88,3.5,3.2
20,85,62,75,87,59,84,4.3,4.0
26,80,69,66,80,74,74,4.1,2.5
24,81,86,69,84,58,84,3.9,2.1
35,77,75,75,79,54,75,4.5,4.1
28,67,70,71,86,69,83,2.6,2.2
20,76,77,79,80,45,75,4.5,2.1
25,65,62,83,74,50,90,3.5,2.0
23,64,75,63,88,46,77,3.9,4.8
23,81,67,83,88,46,82,3.3,4.6
28,63,87,77,74,48,89,3.0,4.2
36,79,87,80,67,45,83,3.5,2.7
32,75,84,61,89,46,83,4.0,3.8
31,79,72,69,87,65,87,3.7,2.2
19,89,58,68,80,69,89,4.3,2.6
21,88,80,60,68,77,80,4.5,3.6
30,84,69,64,74,49,75,3.7,3.0
30,90,58,81,69,68,75,4.0,2.9
26,63,64,63,77,65,82,3.1,4.7
20,86,78,60,86,63,86,3.4,3.1
19,82,86,69,69,78,75,3.9,3.3
36,81,68,78,78,65,78,3.9,3.2
31,72,87,81,79,48,80,3.2,3.0
23,64,79,66,88,45,88,2.8,2.5
31,74,58,66,69,66,80,3.9,2.7
19,69,70,69,80,79,83,3.0,3.2
30,68,86,68,91,76,86,4.1,2.4
23,86,82,61,69,77,81,3.3,3.3
27,87,67,73,69,62,87,3.1,3.4
28,85,81,69,70,46,79,2.9,3.4
19,73,81,82,72,65,83,3.6,3.0
36,81,73,82,89,45,82,2.6,4.6
18,77,64,68,74,78,79,3.3,3.3
18,80,70,60,73,79,77,3.4,4.6
28,85,71,61,83,57,83,2.7,4.6
29,69,73,81,76,72,86,3.1,2.8
21,62,75,82,69,49,80,3.6,2.3
20,72,65,71,72,53,90,3.2,2.6
